<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GDAX.BTC-USD,1,02/11/18,04:15,6370.1100000,6370.1100000,6370.1000000,6370.1000000,1
GDAX.BTC-USD,1,02/11/18,04:16,6370.1100000,6370.1100000,6370.1000000,6370.1100000,2
GDAX.BTC-USD,1,02/11/18,04:17,6370.1100000,6370.1100000,6370.1000000,6370.1000000,2
GDAX.BTC-USD,1,02/11/18,04:18,6370.1000000,6370.5100000,6370.1000000,6370.5100000,1
GDAX.BTC-USD,1,02/11/18,04:19,6370.5100000,6371.4900000,6370.5100000,6371.2400000,1
GDAX.BTC-USD,1,02/11/18,04:20,6371.2400000,6371.2400000,6371.2300000,6371.2400000,3
GDAX.BTC-USD,1,02/11/18,04:21,6371.2400000,6371.2400000,6371.2300000,6371.2300000,1
GDAX.BTC-USD,1,02/11/18,04:22,6371.2400000,6371.2400000,6371.2300000,6371.2300000,2
GDAX.BTC-USD,1,02/11/18,04:23,6371.2300000,6371.2400000,6371.2300000,6371.2300000,3
GDAX.BTC-USD,1,02/11/18,04:24,6371.2400000,6371.2400000,6371.2300000,6371.2400000,6
GDAX.BTC-USD,1,02/11/18,04:25,6371.2400000,6371.2400000,6371.2300000,6371.2400000,2
GDAX.BTC-USD,1,02/11/18,04:26,6371.2400000,6371.2400000,6371.2300000,6371.2400000,2
GDAX.BTC-USD,1,02/11/18,04:27,6371.2400000,6371.2400000,6371.2300000,6371.2400000,2
GDAX.BTC-USD,1,02/11/18,04:28,6371.2400000,6371.9800000,6371.2300000,6371.9800000,2
GDAX.BTC-USD,1,02/11/18,04:29,6371.9900000,6372.0000000,6371.9900000,6372.0000000,2
GDAX.BTC-USD,1,02/11/18,04:30,6371.9900000,6373.0000000,6371.9900000,6373.0000000,2
GDAX.BTC-USD,1,02/11/18,04:31,6373.0000000,6373.0000000,6371.2300000,6371.2400000,3
GDAX.BTC-USD,1,02/11/18,04:32,6371.2400000,6371.9900000,6371.2400000,6371.8900000,1
GDAX.BTC-USD,1,02/11/18,04:33,6371.8900000,6372.9400000,6371.8800000,6372.9400000,2
GDAX.BTC-USD,1,02/11/18,04:34,6372.9300000,6372.9400000,6372.9300000,6372.9300000,4
GDAX.BTC-USD,1,02/11/18,04:35,6372.9400000,6372.9400000,6372.9100000,6372.9200000,4
GDAX.BTC-USD,1,02/11/18,04:36,6372.9200000,6372.9200000,6370.5200000,6370.5200000,5
GDAX.BTC-USD,1,02/11/18,04:37,6370.5300000,6370.5300000,6370.5200000,6370.5200000,1
GDAX.BTC-USD,1,02/11/18,04:38,6370.5300000,6370.5300000,6370.5200000,6370.5300000,4
GDAX.BTC-USD,1,02/11/18,04:39,6370.5200000,6371.0000000,6368.6300000,6368.6400000,42
GDAX.BTC-USD,1,02/11/18,04:40,6368.6400000,6368.6400000,6368.6300000,6368.6300000,2
GDAX.BTC-USD,1,02/11/18,04:41,6368.6400000,6369.5100000,6368.6400000,6369.2300000,2
GDAX.BTC-USD,1,02/11/18,04:42,6369.2300000,6370.5000000,6369.2200000,6370.5000000,1
GDAX.BTC-USD,1,02/11/18,04:43,6370.8800000,6370.8800000,6370.0100000,6370.0200000,1
GDAX.BTC-USD,1,02/11/18,04:44,6370.0400000,6370.7900000,6370.0000000,6370.7900000,1
GDAX.BTC-USD,1,02/11/18,04:45,6370.7900000,6371.9500000,6370.7900000,6371.1000000,2
GDAX.BTC-USD,1,02/11/18,04:46,6371.1000000,6372.6500000,6371.1000000,6372.6500000,2
GDAX.BTC-USD,1,02/11/18,04:47,6372.6500000,6372.6500000,6371.1400000,6371.9300000,3
GDAX.BTC-USD,1,02/11/18,04:48,6371.9300000,6371.9300000,6371.9200000,6371.9300000,0
GDAX.BTC-USD,1,02/11/18,04:49,6371.9300000,6371.9300000,6370.1300000,6370.1400000,7
GDAX.BTC-USD,1,02/11/18,04:50,6370.1400000,6370.1400000,6370.1300000,6370.1400000,1
GDAX.BTC-USD,1,02/11/18,04:51,6370.1300000,6370.1400000,6369.6800000,6369.6800000,72
GDAX.BTC-USD,1,02/11/18,04:52,6369.0100000,6369.0100000,6369.0000000,6369.0100000,1
GDAX.BTC-USD,1,02/11/18,04:53,6369.0000000,6369.0100000,6369.0000000,6369.0100000,4
GDAX.BTC-USD,1,02/11/18,04:54,6369.0100000,6369.0100000,6369.0000000,6369.0000000,9
GDAX.BTC-USD,1,02/11/18,04:55,6369.0100000,6369.0100000,6369.0000000,6369.0100000,2
GDAX.BTC-USD,1,02/11/18,04:56,6369.0100000,6369.0100000,6369.0000000,6369.0100000,1
GDAX.BTC-USD,1,02/11/18,04:57,6369.0100000,6369.0100000,6369.0000000,6369.0100000,1
GDAX.BTC-USD,1,02/11/18,04:58,6369.0100000,6369.0100000,6369.0000000,6369.0100000,2
GDAX.BTC-USD,1,02/11/18,04:59,6369.0100000,6369.0100000,6369.0000000,6369.0100000,0
GDAX.BTC-USD,1,02/11/18,05:00,6369.0100000,6369.0100000,6369.0000000,6369.0100000,1
GDAX.BTC-USD,1,02/11/18,05:01,6369.0000000,6369.0100000,6369.0000000,6369.0100000,0
GDAX.BTC-USD,1,02/11/18,05:02,6369.0100000,6369.0100000,6369.0000000,6369.0100000,1
GDAX.BTC-USD,1,02/11/18,05:03,6369.0100000,6369.0100000,6369.0000000,6369.0100000,1
GDAX.BTC-USD,1,02/11/18,05:04,6369.0100000,6369.9900000,6369.0000000,6369.9800000,14
GDAX.BTC-USD,1,02/11/18,05:05,6369.9900000,6369.9900000,6369.9800000,6369.9900000,1
GDAX.BTC-USD,1,02/11/18,05:06,6369.9900000,6369.9900000,6369.9800000,6369.9900000,1
GDAX.BTC-USD,1,02/11/18,05:07,6369.9900000,6369.9900000,6369.9800000,6369.9900000,0
GDAX.BTC-USD,1,02/11/18,05:08,6369.9900000,6369.9900000,6369.9800000,6369.9900000,2
GDAX.BTC-USD,1,02/11/18,05:09,6369.9900000,6369.9900000,6369.0000000,6369.0100000,2
GDAX.BTC-USD,1,02/11/18,05:10,6369.0100000,6369.0100000,6369.0000000,6369.0100000,2
GDAX.BTC-USD,1,02/11/18,05:11,6369.0100000,6369.0100000,6369.0000000,6369.0000000,7
GDAX.BTC-USD,1,02/11/18,05:12,6369.0100000,6369.0100000,6369.0000000,6369.0100000,2
GDAX.BTC-USD,1,02/11/18,05:13,6369.0100000,6369.0100000,6369.0000000,6369.0100000,1
GDAX.BTC-USD,1,02/11/18,05:14,6369.0100000,6369.0100000,6369.0000000,6369.0100000,1
GDAX.BTC-USD,1,02/11/18,05:15,6369.0100000,6369.0100000,6368.6300000,6368.6400000,66
GDAX.BTC-USD,1,02/11/18,05:16,6368.6400000,6368.6400000,6368.6300000,6368.6400000,1
GDAX.BTC-USD,1,02/11/18,05:17,6368.6300000,6368.6400000,6366.5100000,6366.5200000,2
GDAX.BTC-USD,1,02/11/18,05:18,6366.5200000,6366.5200000,6366.5100000,6366.5200000,2
GDAX.BTC-USD,1,02/11/18,05:19,6366.5100000,6366.5200000,6366.5100000,6366.5200000,1
GDAX.BTC-USD,1,02/11/18,05:20,6366.5200000,6366.5200000,6363.1900000,6363.1900000,7
GDAX.BTC-USD,1,02/11/18,05:21,6363.1900000,6363.2000000,6363.1900000,6363.2000000,4
GDAX.BTC-USD,1,02/11/18,05:22,6363.1900000,6363.2000000,6363.1900000,6363.1900000,5
GDAX.BTC-USD,1,02/11/18,05:23,6363.1900000,6363.2000000,6363.1900000,6363.2000000,2
GDAX.BTC-USD,1,02/11/18,05:24,6363.2000000,6363.2000000,6363.1900000,6363.2000000,1
GDAX.BTC-USD,1,02/11/18,05:25,6363.2000000,6363.2000000,6363.1900000,6363.1900000,2
GDAX.BTC-USD,1,02/11/18,05:26,6363.2000000,6363.2000000,6363.1900000,6363.1900000,4
GDAX.BTC-USD,1,02/11/18,05:27,6363.1900000,6363.2000000,6363.0000000,6363.0100000,4
GDAX.BTC-USD,1,02/11/18,05:28,6363.0100000,6363.0100000,6363.0000000,6363.0100000,4
GDAX.BTC-USD,1,02/11/18,05:29,6363.0000000,6363.0100000,6363.0000000,6363.0100000,1
GDAX.BTC-USD,1,02/11/18,05:30,6363.0100000,6363.0100000,6363.0000000,6363.0100000,2
GDAX.BTC-USD,1,02/11/18,05:31,6363.0100000,6363.0100000,6362.5000000,6362.5100000,4
GDAX.BTC-USD,1,02/11/18,05:32,6362.5100000,6362.5100000,6362.5000000,6362.5100000,1
GDAX.BTC-USD,1,02/11/18,05:33,6362.5100000,6362.5100000,6362.5000000,6362.5100000,2
GDAX.BTC-USD,1,02/11/18,05:34,6362.5100000,6362.5100000,6359.4500000,6359.4500000,12
GDAX.BTC-USD,1,02/11/18,05:35,6359.4600000,6359.4600000,6359.4500000,6359.4500000,1
GDAX.BTC-USD,1,02/11/18,05:36,6359.4600000,6359.4600000,6359.4500000,6359.4600000,2
GDAX.BTC-USD,1,02/11/18,05:37,6359.4600000,6359.4600000,6359.2300000,6359.2400000,2
GDAX.BTC-USD,1,02/11/18,05:38,6359.2400000,6359.2400000,6358.8700000,6358.8700000,5
GDAX.BTC-USD,1,02/11/18,05:39,6358.8800000,6358.8800000,6358.8700000,6358.8800000,2
GDAX.BTC-USD,1,02/11/18,05:40,6358.8700000,6358.8700000,6346.7700000,6353.7500000,92
GDAX.BTC-USD,1,02/11/18,05:41,6353.7500000,6353.8400000,6353.7400000,6353.8300000,2
GDAX.BTC-USD,1,02/11/18,05:42,6353.8300000,6354.1300000,6353.8300000,6354.1300000,1
GDAX.BTC-USD,1,02/11/18,05:43,6354.1300000,6354.1300000,6351.5800000,6351.5900000,2
GDAX.BTC-USD,1,02/11/18,05:44,6351.5900000,6351.5900000,6351.5800000,6351.5900000,2
GDAX.BTC-USD,1,02/11/18,05:45,6351.5900000,6351.5900000,6351.5800000,6351.5800000,2
GDAX.BTC-USD,1,02/11/18,05:46,6351.5900000,6351.5900000,6351.5800000,6351.5900000,2
GDAX.BTC-USD,1,02/11/18,05:47,6351.5900000,6351.5900000,6351.5500000,6351.5500000,2
GDAX.BTC-USD,1,02/11/18,05:48,6351.5900000,6351.5900000,6351.5200000,6351.5300000,1
GDAX.BTC-USD,1,02/11/18,05:49,6351.5200000,6351.5200000,6348.2100000,6351.0000000,9
GDAX.BTC-USD,1,02/11/18,05:50,6350.9900000,6351.2200000,6350.9900000,6351.2200000,1
GDAX.BTC-USD,1,02/11/18,05:51,6351.2200000,6351.2200000,6351.2100000,6351.2200000,1
GDAX.BTC-USD,1,02/11/18,05:52,6351.2200000,6355.0900000,6351.2100000,6355.0100000,4
GDAX.BTC-USD,1,02/11/18,05:53,6355.0100000,6355.0100000,6354.3300000,6354.8000000,1
GDAX.BTC-USD,1,02/11/18,05:54,6354.7400000,6354.7400000,6354.7300000,6354.7300000,1
GDAX.BTC-USD,1,02/11/18,05:55,6354.7400000,6355.0100000,6354.7400000,6355.0100000,11
GDAX.BTC-USD,1,02/11/18,05:56,6355.0100000,6355.0100000,6355.0000000,6355.0000000,2
GDAX.BTC-USD,1,02/11/18,05:57,6355.0100000,6355.0100000,6355.0000000,6355.0100000,2
GDAX.BTC-USD,1,02/11/18,05:58,6355.0100000,6355.8500000,6355.0000000,6355.8500000,4
GDAX.BTC-USD,1,02/11/18,05:59,6355.8500000,6357.0900000,6355.8400000,6356.0400000,2
GDAX.BTC-USD,1,02/11/18,06:00,6356.0300000,6357.3800000,6356.0300000,6357.3800000,6
GDAX.BTC-USD,1,02/11/18,06:01,6357.3900000,6357.5300000,6357.3800000,6357.3900000,2
GDAX.BTC-USD,1,02/11/18,06:02,6357.3900000,6357.4800000,6356.9400000,6356.9500000,1
GDAX.BTC-USD,1,02/11/18,06:03,6356.9500000,6356.9500000,6355.0000000,6355.0500000,2
GDAX.BTC-USD,1,02/11/18,06:04,6355.0500000,6357.2300000,6355.0400000,6357.2300000,3
GDAX.BTC-USD,1,02/11/18,06:05,6357.2200000,6357.2300000,6357.2200000,6357.2300000,4
GDAX.BTC-USD,1,02/11/18,06:06,6357.2300000,6357.2300000,6357.2200000,6357.2300000,2
GDAX.BTC-USD,1,02/11/18,06:07,6357.2200000,6357.2300000,6357.2200000,6357.2300000,1
GDAX.BTC-USD,1,02/11/18,06:08,6357.2300000,6357.2300000,6357.2200000,6357.2200000,2
GDAX.BTC-USD,1,02/11/18,06:09,6357.2200000,6357.2300000,6357.2200000,6357.2300000,1
GDAX.BTC-USD,1,02/11/18,06:10,6357.2300000,6357.2300000,6355.0000000,6355.0100000,11
GDAX.BTC-USD,1,02/11/18,06:11,6355.0000000,6356.3500000,6355.0000000,6356.3500000,6
GDAX.BTC-USD,1,02/11/18,06:12,6356.9900000,6357.0000000,6355.0100000,6355.0700000,1
GDAX.BTC-USD,1,02/11/18,06:13,6355.7400000,6357.0000000,6355.4900000,6356.9400000,1
GDAX.BTC-USD,1,02/11/18,06:14,6356.9400000,6357.0000000,6356.5000000,6356.5000000,7
GDAX.BTC-USD,1,02/11/18,06:15,6356.4900000,6356.4900000,6355.3500000,6355.4900000,1
GDAX.BTC-USD,1,02/11/18,06:16,6355.4900000,6356.4500000,6354.1500000,6354.4500000,8
GDAX.BTC-USD,1,02/11/18,06:17,6354.3800000,6354.5700000,6354.1800000,6354.3800000,3
GDAX.BTC-USD,1,02/11/18,06:18,6354.3900000,6356.2400000,6354.3900000,6355.8900000,1
GDAX.BTC-USD,1,02/11/18,06:19,6355.8300000,6355.8300000,6355.8200000,6355.8300000,0
GDAX.BTC-USD,1,02/11/18,06:20,6355.8300000,6356.4500000,6354.0000000,6354.9100000,3
GDAX.BTC-USD,1,02/11/18,06:21,6354.9100000,6355.0000000,6354.4800000,6355.0000000,2
GDAX.BTC-USD,1,02/11/18,06:22,6355.0000000,6356.3200000,6354.9900000,6356.3200000,1
GDAX.BTC-USD,1,02/11/18,06:23,6356.3100000,6356.5000000,6356.3100000,6356.4900000,1
GDAX.BTC-USD,1,02/11/18,06:24,6356.5000000,6356.5100000,6356.4900000,6356.5100000,0
GDAX.BTC-USD,1,02/11/18,06:25,6356.5000000,6356.5100000,6356.5000000,6356.5100000,3
GDAX.BTC-USD,1,02/11/18,06:26,6356.5100000,6356.5100000,6356.5000000,6356.5100000,1
GDAX.BTC-USD,1,02/11/18,06:27,6356.5100000,6356.5100000,6356.0000000,6356.0100000,2
GDAX.BTC-USD,1,02/11/18,06:28,6356.0100000,6357.0000000,6356.0000000,6356.3600000,5
GDAX.BTC-USD,1,02/11/18,06:29,6356.3500000,6356.6200000,6356.0400000,6356.0500000,4
GDAX.BTC-USD,1,02/11/18,06:30,6356.6200000,6357.3600000,6356.6200000,6356.7300000,7
GDAX.BTC-USD,1,02/11/18,06:31,6356.7300000,6357.3400000,6356.7300000,6357.3200000,3
GDAX.BTC-USD,1,02/11/18,06:32,6357.3300000,6357.3800000,6357.0000000,6357.0100000,2
GDAX.BTC-USD,1,02/11/18,06:33,6357.0100000,6357.3000000,6357.0100000,6357.2900000,2
GDAX.BTC-USD,1,02/11/18,06:34,6357.3000000,6358.3700000,6357.0100000,6358.3700000,4
GDAX.BTC-USD,1,02/11/18,06:35,6358.3700000,6359.6200000,6357.2900000,6359.1100000,5
GDAX.BTC-USD,1,02/11/18,06:36,6359.1200000,6359.1200000,6359.1100000,6359.1200000,1
GDAX.BTC-USD,1,02/11/18,06:37,6359.1200000,6359.1200000,6358.2900000,6358.3000000,2
GDAX.BTC-USD,1,02/11/18,06:38,6358.3000000,6358.3000000,6358.2900000,6358.3000000,1
GDAX.BTC-USD,1,02/11/18,06:39,6358.2900000,6358.3000000,6357.6000000,6357.6100000,2
GDAX.BTC-USD,1,02/11/18,06:40,6357.6100000,6357.6100000,6357.6000000,6357.6100000,1
GDAX.BTC-USD,1,02/11/18,06:41,6357.6100000,6357.6100000,6357.6000000,6357.6100000,2
GDAX.BTC-USD,1,02/11/18,06:42,6357.6100000,6357.6100000,6357.6000000,6357.6000000,0
GDAX.BTC-USD,1,02/11/18,06:43,6357.6100000,6357.6100000,6357.6000000,6357.6100000,6
GDAX.BTC-USD,1,02/11/18,06:44,6357.6100000,6357.6100000,6357.6000000,6357.6100000,2
GDAX.BTC-USD,1,02/11/18,06:45,6357.6100000,6357.6100000,6357.6000000,6357.6100000,0
GDAX.BTC-USD,1,02/11/18,06:46,6357.6100000,6357.6100000,6357.6000000,6357.6100000,1
GDAX.BTC-USD,1,02/11/18,06:47,6357.6100000,6357.6100000,6357.6000000,6357.6000000,0
GDAX.BTC-USD,1,02/11/18,06:48,6357.6100000,6357.6100000,6356.0400000,6356.0500000,1
GDAX.BTC-USD,1,02/11/18,06:49,6356.0400000,6356.0500000,6356.0400000,6356.0500000,1
GDAX.BTC-USD,1,02/11/18,06:50,6356.0500000,6356.0500000,6356.0400000,6356.0500000,1
GDAX.BTC-USD,1,02/11/18,06:51,6356.0500000,6356.0500000,6356.0400000,6356.0500000,0
GDAX.BTC-USD,1,02/11/18,06:52,6356.0500000,6356.0500000,6356.0400000,6356.0500000,1
GDAX.BTC-USD,1,02/11/18,06:53,6356.0500000,6356.0500000,6356.0400000,6356.0500000,1
GDAX.BTC-USD,1,02/11/18,06:54,6356.0500000,6356.0500000,6356.0400000,6356.0500000,1
GDAX.BTC-USD,1,02/11/18,06:55,6356.0500000,6356.0500000,6356.0400000,6356.0500000,2
GDAX.BTC-USD,1,02/11/18,06:56,6356.0500000,6357.6700000,6356.0400000,6357.6700000,36
GDAX.BTC-USD,1,02/11/18,06:57,6357.6700000,6357.6700000,6357.6600000,6357.6600000,1
GDAX.BTC-USD,1,02/11/18,06:58,6357.6700000,6357.7000000,6357.6600000,6357.7000000,1
GDAX.BTC-USD,1,02/11/18,06:59,6357.7000000,6359.0000000,6357.5000000,6357.5000000,5
GDAX.BTC-USD,1,02/11/18,07:00,6358.4900000,6358.5000000,6357.7000000,6358.5000000,2
GDAX.BTC-USD,1,02/11/18,07:01,6358.4900000,6359.2900000,6358.4900000,6359.2900000,2
GDAX.BTC-USD,1,02/11/18,07:02,6359.2800000,6360.4000000,6359.2800000,6360.4000000,3
GDAX.BTC-USD,1,02/11/18,07:03,6360.4000000,6360.4000000,6357.3300000,6357.8300000,2
GDAX.BTC-USD,1,02/11/18,07:04,6357.8300000,6359.0000000,6357.8200000,6359.0000000,0
GDAX.BTC-USD,1,02/11/18,07:05,6358.9900000,6359.0000000,6358.9900000,6359.0000000,1
GDAX.BTC-USD,1,02/11/18,07:06,6358.9900000,6358.9900000,6357.3000000,6357.5300000,4
GDAX.BTC-USD,1,02/11/18,07:07,6357.3000000,6370.0000000,6357.3000000,6363.6000000,78
GDAX.BTC-USD,1,02/11/18,07:08,6363.0400000,6363.0400000,6363.0300000,6363.0400000,0
GDAX.BTC-USD,1,02/11/18,07:09,6363.0400000,6363.0400000,6363.0300000,6363.0400000,0
GDAX.BTC-USD,1,02/11/18,07:10,6363.0400000,6363.0400000,6363.0300000,6363.0300000,0
GDAX.BTC-USD,1,02/11/18,07:11,6363.0400000,6364.3200000,6363.0300000,6363.9400000,6
GDAX.BTC-USD,1,02/11/18,07:12,6363.9400000,6364.3800000,6363.9400000,6364.3800000,0
GDAX.BTC-USD,1,02/11/18,07:13,6364.3800000,6365.2900000,6364.3800000,6364.4200000,0
GDAX.BTC-USD,1,02/11/18,07:14,6364.4200000,6364.4200000,6361.8600000,6364.2100000,3
GDAX.BTC-USD,1,02/11/18,07:15,6364.2000000,6364.7700000,6362.7300000,6364.7000000,0
GDAX.BTC-USD,1,02/11/18,07:16,6364.6500000,6365.7000000,6362.0100000,6363.5100000,3
GDAX.BTC-USD,1,02/11/18,07:17,6363.3600000,6363.4800000,6363.0600000,6363.1000000,1
GDAX.BTC-USD,1,02/11/18,07:18,6363.1100000,6363.1100000,6363.1000000,6363.1000000,1
GDAX.BTC-USD,1,02/11/18,07:19,6363.1100000,6363.1100000,6363.1000000,6363.1100000,1
GDAX.BTC-USD,1,02/11/18,07:20,6363.1100000,6363.1100000,6363.1000000,6363.1100000,1
GDAX.BTC-USD,1,02/11/18,07:21,6363.1000000,6363.1100000,6363.1000000,6363.1000000,2
GDAX.BTC-USD,1,02/11/18,07:22,6363.1100000,6363.1100000,6363.1000000,6363.1000000,4
GDAX.BTC-USD,1,02/11/18,07:23,6363.1000000,6363.1100000,6363.1000000,6363.1100000,2
GDAX.BTC-USD,1,02/11/18,07:24,6363.1100000,6363.1100000,6363.1000000,6363.1100000,0
GDAX.BTC-USD,1,02/11/18,07:25,6363.1100000,6363.1100000,6363.1000000,6363.1000000,1
GDAX.BTC-USD,1,02/11/18,07:26,6363.1000000,6363.1100000,6363.1000000,6363.1100000,4
GDAX.BTC-USD,1,02/11/18,07:27,6363.1100000,6363.1100000,6363.0000000,6363.0000000,1
GDAX.BTC-USD,1,02/11/18,07:28,6363.0100000,6363.0100000,6363.0000000,6363.0100000,1
GDAX.BTC-USD,1,02/11/18,07:29,6363.0100000,6363.0100000,6363.0000000,6363.0100000,6
GDAX.BTC-USD,1,02/11/18,07:30,6363.0000000,6363.0100000,6363.0000000,6363.0100000,2
GDAX.BTC-USD,1,02/11/18,07:31,6363.0000000,6363.0100000,6363.0000000,6363.0100000,1
GDAX.BTC-USD,1,02/11/18,07:32,6363.0100000,6363.0100000,6363.0000000,6363.0100000,4
GDAX.BTC-USD,1,02/11/18,07:33,6363.0000000,6363.0100000,6363.0000000,6363.0000000,4
GDAX.BTC-USD,1,02/11/18,07:34,6363.0100000,6363.0100000,6360.9200000,6360.9200000,4
GDAX.BTC-USD,1,02/11/18,07:35,6360.9300000,6360.9300000,6360.9200000,6360.9200000,1
GDAX.BTC-USD,1,02/11/18,07:36,6360.9300000,6360.9300000,6360.9200000,6360.9300000,4
GDAX.BTC-USD,1,02/11/18,07:37,6360.9300000,6360.9300000,6360.9200000,6360.9300000,1
GDAX.BTC-USD,1,02/11/18,07:38,6360.9300000,6360.9300000,6360.9200000,6360.9300000,4
GDAX.BTC-USD,1,02/11/18,07:39,6360.9200000,6360.9300000,6360.9200000,6360.9300000,2
GDAX.BTC-USD,1,02/11/18,07:40,6360.9300000,6360.9300000,6360.9200000,6360.9200000,1
GDAX.BTC-USD,1,02/11/18,07:41,6360.9300000,6360.9300000,6360.9200000,6360.9300000,2
GDAX.BTC-USD,1,02/11/18,07:42,6360.9300000,6360.9300000,6360.9200000,6360.9200000,3
GDAX.BTC-USD,1,02/11/18,07:43,6360.9200000,6360.9300000,6360.9200000,6360.9300000,6
GDAX.BTC-USD,1,02/11/18,07:44,6360.9200000,6360.9200000,6359.8500000,6359.8500000,19
GDAX.BTC-USD,1,02/11/18,07:45,6359.8600000,6359.8600000,6356.7400000,6356.7500000,2
GDAX.BTC-USD,1,02/11/18,07:46,6356.7400000,6356.7500000,6355.2700000,6355.2800000,2
GDAX.BTC-USD,1,02/11/18,07:47,6355.2800000,6356.7400000,6355.2700000,6356.7400000,3
GDAX.BTC-USD,1,02/11/18,07:48,6356.7500000,6356.7500000,6356.5100000,6356.5200000,1
GDAX.BTC-USD,1,02/11/18,07:49,6356.5200000,6356.5200000,6356.3200000,6356.3300000,2
GDAX.BTC-USD,1,02/11/18,07:50,6356.3200000,6356.3200000,6355.0000000,6355.0100000,2
GDAX.BTC-USD,1,02/11/18,07:51,6355.0000000,6355.0100000,6355.0000000,6355.0100000,0
GDAX.BTC-USD,1,02/11/18,07:52,6355.0000000,6355.0100000,6355.0000000,6355.0100000,0
GDAX.BTC-USD,1,02/11/18,07:53,6355.0000000,6355.0100000,6355.0000000,6355.0100000,0
GDAX.BTC-USD,1,02/11/18,07:54,6355.0100000,6355.0100000,6355.0000000,6355.0000000,8
GDAX.BTC-USD,1,02/11/18,07:55,6355.0000000,6355.0100000,6355.0000000,6355.0100000,1
GDAX.BTC-USD,1,02/11/18,07:56,6355.0100000,6355.0100000,6355.0000000,6355.0000000,0
GDAX.BTC-USD,1,02/11/18,07:57,6355.0100000,6355.0100000,6355.0000000,6355.0100000,1
GDAX.BTC-USD,1,02/11/18,07:58,6355.0100000,6355.0100000,6355.0000000,6355.0000000,1
GDAX.BTC-USD,1,02/11/18,07:59,6355.0000000,6355.0100000,6355.0000000,6355.0000000,1
GDAX.BTC-USD,1,02/11/18,08:00,6355.0100000,6355.0100000,6355.0000000,6355.0100000,1
GDAX.BTC-USD,1,02/11/18,08:01,6355.0100000,6355.0100000,6355.0000000,6355.0100000,0
GDAX.BTC-USD,1,02/11/18,08:02,6355.0000000,6355.0100000,6355.0000000,6355.0100000,0
GDAX.BTC-USD,1,02/11/18,08:03,6355.0100000,6356.0900000,6355.0000000,6356.0900000,1
GDAX.BTC-USD,1,02/11/18,08:04,6356.0800000,6356.0900000,6356.0800000,6356.0900000,2
GDAX.BTC-USD,1,02/11/18,08:05,6356.0800000,6356.0900000,6356.0800000,6356.0800000,0
GDAX.BTC-USD,1,02/11/18,08:06,6356.0800000,6356.0900000,6356.0800000,6356.0900000,2
GDAX.BTC-USD,1,02/11/18,08:07,6356.0800000,6356.0800000,6355.0100000,6355.0200000,1
GDAX.BTC-USD,1,02/11/18,08:08,6355.0200000,6355.0200000,6355.0100000,6355.0200000,4
GDAX.BTC-USD,1,02/11/18,08:09,6355.0200000,6355.0200000,6355.0100000,6355.0100000,4
GDAX.BTC-USD,1,02/11/18,08:10,6355.0200000,6355.0200000,6355.0100000,6355.0200000,5
GDAX.BTC-USD,1,02/11/18,08:11,6355.0200000,6355.0200000,6355.0100000,6355.0200000,1
GDAX.BTC-USD,1,02/11/18,08:12,6355.0100000,6355.0200000,6355.0100000,6355.0200000,1
GDAX.BTC-USD,1,02/11/18,08:13,6355.0200000,6355.0200000,6355.0100000,6355.0200000,1
GDAX.BTC-USD,1,02/11/18,08:14,6355.0200000,6355.0200000,6355.0100000,6355.0200000,1
GDAX.BTC-USD,1,02/11/18,08:15,6355.0100000,6355.0200000,6355.0100000,6355.0200000,1
GDAX.BTC-USD,1,02/11/18,08:16,6355.0200000,6355.0200000,6355.0100000,6355.0200000,1
GDAX.BTC-USD,1,02/11/18,08:17,6355.0100000,6355.0200000,6355.0100000,6355.0200000,1
GDAX.BTC-USD,1,02/11/18,08:18,6355.0200000,6355.0200000,6355.0100000,6355.0200000,1
GDAX.BTC-USD,1,02/11/18,08:19,6355.0200000,6355.0200000,6355.0100000,6355.0200000,0
GDAX.BTC-USD,1,02/11/18,08:20,6355.0200000,6355.0200000,6355.0100000,6355.0100000,1
GDAX.BTC-USD,1,02/11/18,08:21,6355.0200000,6355.0200000,6355.0100000,6355.0200000,1
GDAX.BTC-USD,1,02/11/18,08:22,6355.0200000,6355.0200000,6355.0100000,6355.0200000,3
GDAX.BTC-USD,1,02/11/18,08:23,6355.0200000,6355.0200000,6355.0100000,6355.0200000,1
GDAX.BTC-USD,1,02/11/18,08:24,6355.0200000,6355.0200000,6355.0100000,6355.0200000,0
GDAX.BTC-USD,1,02/11/18,08:25,6355.0200000,6355.0200000,6355.0100000,6355.0200000,1
GDAX.BTC-USD,1,02/11/18,08:26,6355.0200000,6355.0200000,6355.0100000,6355.0200000,1
GDAX.BTC-USD,1,02/11/18,08:27,6355.0100000,6355.0200000,6355.0100000,6355.0100000,0
GDAX.BTC-USD,1,02/11/18,08:28,6355.0200000,6355.0200000,6355.0100000,6355.0200000,0
GDAX.BTC-USD,1,02/11/18,08:29,6355.0100000,6355.0200000,6355.0100000,6355.0100000,1
GDAX.BTC-USD,1,02/11/18,08:30,6355.0200000,6355.0200000,6355.0100000,6355.0100000,0
GDAX.BTC-USD,1,02/11/18,08:31,6355.0200000,6355.0200000,6355.0100000,6355.0200000,0
GDAX.BTC-USD,1,02/11/18,08:32,6355.0100000,6355.0200000,6355.0100000,6355.0100000,2
